preventTargetGapPoints,pointsPayerId,userFlaggedDescription,itemPrice,originalMetaBriteQuantityPurchased,pointsNotAwardedReason,barcode,needsFetchReviewReason,originalMetaBriteDescription,userFlaggedBarcode,metabriteCampaignId,partnerItemId,userFlaggedQuantity,originalFinalPrice,pointsEarned,quantityPurchased,originalMetaBriteBarcode,priceAfterCoupon,userFlaggedNewItem,competitorRewardsGroup,receiptid,rewardsGroup,discountedItemPrice,originalMetaBriteItemPrice,itemNumber,targetPrice,needsFetchReview,description,finalPrice,deleted,userFlaggedPrice,competitiveProduct,originalReceiptItemText,brandCode,rewardsProductPartnerId
,,,12.00,,,,,,,,1533,,,,4,,12.00,,,600260210a720f05f300008f,,12.00,,,,,KLARBRUNN 12PK 12 FL OZ,12.00,,,,KLARBRUNN 12PK 12 FL OZ,,
,,,4.07,,,815473013279,,,,,1537,,,,1,,4.07,,,600260210a720f05f300008f,,4.07,,,,,Borden 2% Reduced Fat Milk,4.07,,,,"BORDEN 2% MILK, 1/2 GAL",BORDEN,
,,,13.35,,,,,,,,1540,,,,5,,13.35,,,600260210a720f05f300008f,,13.35,,,,,KLARBRUNN 12PK 12 FL OZ,13.35,,,,KLARBRUNN 12PK 12 FL OZ,,
,,,13.02,,,,,,,,1582,,,,2,,13.02,,,600260210a720f05f300008f,,13.02,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.02,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,,
,5332f5f6e4b03c9a25efd0b4,,11.60,,,076840100354,,,,BEN AND JERRYS ICE CREAM,1586,,,116.0,2,,11.60,,,600260210a720f05f300008f,BEN AND JERRYS ICE CREAM,11.60,,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,11.60,,,,BEN & JERRY' S CHUNKY MONKEY PINT,BEN AND JERRYS,5332f5f6e4b03c9a25efd0b4
,,,4.58,,,,,,,,1590,,,,2,,4.58,,,600260210a720f05f300008f,,4.58,,,,,KLARBRUNN 12PK 12 FL OZ,4.58,,,,KLARBRUNN 12PK 12 FL OZ,,
,,,5.06,,,,,,,,1594,,,,2,,5.06,,,600260210a720f05f300008f,,5.06,,,,,KLARBRUNN 12PK 12 FL OZ,5.06,,,,KLARBRUNN 12PK 12 FL OZ,,
,,,4.48,,,,,,,,1598,,,,2,,4.48,,,600260210a720f05f300008f,,4.48,,,,,KLARBRUNN 12PK 12 FL OZ,4.48,,,,KLARBRUNN 12PK 12 FL OZ,,
,,,4.44,,,,,,,,1606,,,,2,,4.44,,,600260210a720f05f300008f,,4.44,,,,,KLARBRUNN 12PK 12 FL OZ,4.44,,,,KLARBRUNN 12PK 12 FL OZ,,
,5332f5fbe4b03c9a25efd0ba,,2.28,,Action not allowed for user and CPG,012000809941,,,,PEPSI 12 OZ 12 PACK,1610,,,,4,,2.28,,,600260210a720f05f300008f,PEPSI 12 OZ 12 PACK,2.28,,,,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.28,,,,"PEPSI COLA, 12 OZ. CAN",PEPSI,5332f5fbe4b03c9a25efd0ba
,5332f5fbe4b03c9a25efd0ba,,7.46,,Action not allowed for user and CPG,028400642033,,,,DORITOS NACHO CHEESE MULTI SERVE,1614,,,,2,,7.46,,,600260210a720f05f300008f,DORITOS NACHO CHEESE MULTI SERVE,7.46,,,,,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.46,,,,"DORITOS NACHO CHEESE, 28.5 OZ",DORITOS,5332f5fbe4b03c9a25efd0ba
,550b2565e4b001d5e9e4146f,,3.78,,,036000391718,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",1618,,,37.8,1,,3.78,,,600260210a720f05f300008f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",3.78,,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.78,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,KLEENEX,550b2565e4b001d5e9e4146f
,5332f5fbe4b03c9a25efd0ba,,5.48,,Action not allowed for user and CPG,012000809941,,,,PEPSI 12 OZ 12 PACK,1621,,,,3,,5.48,,,600260210a720f05f300008f,PEPSI 12 OZ 12 PACK,5.48,,,,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.48,,,,"PEPSI COLA, 12 OZ. CAN",PEPSI,5332f5fbe4b03c9a25efd0ba
,5332f5f6e4b03c9a25efd0b4,,2.44,,,041000022623,,,,KNORR SIDES,1625,,,24.4,2,,2.44,,,600260210a720f05f300008f,KNORR SIDES,2.44,,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,2.44,,,,KNORR CREAMY CHICKEN,KNORR,5332f5f6e4b03c9a25efd0b4
,5332f5fbe4b03c9a25efd0ba,,4.79,,Action not allowed for user and CPG,028400642033,,,,DORITOS NACHO CHEESE MULTI SERVE,1665,,,,1,,4.79,,,600260210a720f05f300008f,DORITOS NACHO CHEESE MULTI SERVE,4.79,,,,,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.79,,,,"DORITOS NACHO CHEESE, 28.5 OZ",DORITOS,5332f5fbe4b03c9a25efd0ba
,550b2565e4b001d5e9e4146f,,2.67,,,036000391718,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",1668,,,26.7,1,,2.67,,,600260210a720f05f300008f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",2.67,,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.67,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,KLEENEX,550b2565e4b001d5e9e4146f
,5332f5f6e4b03c9a25efd0b4,,10.18,,,076840100354,,,,BEN AND JERRYS ICE CREAM,1671,,,101.8,2,,10.18,,,600260210a720f05f300008f,BEN AND JERRYS ICE CREAM,10.18,,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,10.18,,,,BEN & JERRY' S CHUNKY MONKEY PINT,BEN AND JERRYS,5332f5f6e4b03c9a25efd0b4
,5332f5fbe4b03c9a25efd0ba,,9.68,,Action not allowed for user and CPG,028400642033,,,,DORITOS NACHO CHEESE MULTI SERVE,1675,,,,2,,9.68,,,600260210a720f05f300008f,DORITOS NACHO CHEESE MULTI SERVE,9.68,,,,,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,9.68,,,,"DORITOS NACHO CHEESE, 28.5 OZ",DORITOS,5332f5fbe4b03c9a25efd0ba
,,,8.48,,,815473013279,,,,,1678,,,,2,,8.48,,,600260210a720f05f300008f,,8.48,,,,,Borden 2% Reduced Fat Milk,8.48,,,,"BORDEN 2% MILK, 1/2 GAL",BORDEN,
,,,6.71,,,,,,,,1682,,,,1,,6.71,,,600260210a720f05f300008f,,6.71,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.71,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,,
,5332f5fbe4b03c9a25efd0ba,,5.60,,Action not allowed for user and CPG,012000809941,,,,PEPSI 12 OZ 12 PACK,1720,,,,4,,5.60,,,600260210a720f05f300008f,PEPSI 12 OZ 12 PACK,5.60,,,,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.60,,,,"PEPSI COLA, 12 OZ. CAN",PEPSI,5332f5fbe4b03c9a25efd0ba
,5332f5fbe4b03c9a25efd0ba,,8.20,,Action not allowed for user and CPG,028400642033,,,,DORITOS NACHO CHEESE MULTI SERVE,1724,,,,2,,8.20,,,600260210a720f05f300008f,DORITOS NACHO CHEESE MULTI SERVE,8.20,,,,,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,8.20,,,,"DORITOS NACHO CHEESE, 28.5 OZ",DORITOS,5332f5fbe4b03c9a25efd0ba
,550b2565e4b001d5e9e4146f,,8.32,,,036000391718,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",1728,,,83.2,2,,8.32,,,600260210a720f05f300008f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",8.32,,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.32,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,KLEENEX,550b2565e4b001d5e9e4146f
,,,5.64,,,,,,,,1732,,,,2,,5.64,,,600260210a720f05f300008f,,5.64,,,,,KLARBRUNN 12PK 12 FL OZ,5.64,,,,KLARBRUNN 12PK 12 FL OZ,,
,5332f5fbe4b03c9a25efd0ba,,1.18,,Action not allowed for user and CPG,012000809941,,,,PEPSI 12 OZ 12 PACK,1736,,,,1,,1.18,,,600260210a720f05f300008f,PEPSI 12 OZ 12 PACK,1.18,,,,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.18,,,,"PEPSI COLA, 12 OZ. CAN",PEPSI,5332f5fbe4b03c9a25efd0ba
,550b2565e4b001d5e9e4146f,,5.56,,,036000391718,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",1739,,,55.6,2,,5.56,,,600260210a720f05f300008f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",5.56,,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.56,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,KLEENEX,550b2565e4b001d5e9e4146f
,5332f5fbe4b03c9a25efd0ba,,6.62,,Action not allowed for user and CPG,028400642033,,,,DORITOS NACHO CHEESE MULTI SERVE,1778,,,,2,,6.62,,,600260210a720f05f300008f,DORITOS NACHO CHEESE MULTI SERVE,6.62,,,,,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,6.62,,,,"DORITOS NACHO CHEESE, 28.5 OZ",DORITOS,5332f5fbe4b03c9a25efd0ba
,5332f5f6e4b03c9a25efd0b4,,9.40,,,041000022623,,,,KNORR SIDES,1782,,,94.0,5,,9.40,,,600260210a720f05f300008f,KNORR SIDES,9.40,,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,9.40,,,,KNORR CREAMY CHICKEN,KNORR,5332f5f6e4b03c9a25efd0b4
,,,3.67,,,815473013279,,,,,1786,,,,1,,3.67,,,600260210a720f05f300008f,,3.67,,,,,Borden 2% Reduced Fat Milk,3.67,,,,"BORDEN 2% MILK, 1/2 GAL",BORDEN,
,550b2565e4b001d5e9e4146f,,7.30,,,036000391718,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",1789,,,73.0,2,,7.30,,,600260210a720f05f300008f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",7.30,,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.30,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,KLEENEX,550b2565e4b001d5e9e4146f
,,,4.44,,,,,,,,1828,,,,2,,4.44,,,600260210a720f05f300008f,,4.44,,,,,KLARBRUNN 12PK 12 FL OZ,4.44,,,,KLARBRUNN 12PK 12 FL OZ,,
,5332f5f6e4b03c9a25efd0b4,,17.76,,,076840100354,,,,BEN AND JERRYS ICE CREAM,1832,,,177.6,4,,17.76,,,600260210a720f05f300008f,BEN AND JERRYS ICE CREAM,17.76,,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,17.76,,,,BEN & JERRY' S CHUNKY MONKEY PINT,BEN AND JERRYS,5332f5f6e4b03c9a25efd0b4
,5332f5fbe4b03c9a25efd0ba,,2.96,,Action not allowed for user and CPG,012000809941,,,,PEPSI 12 OZ 12 PACK,1835,,,,4,,2.96,,,600260210a720f05f300008f,PEPSI 12 OZ 12 PACK,2.96,,,,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.96,,,,"PEPSI COLA, 12 OZ. CAN",PEPSI,5332f5fbe4b03c9a25efd0ba
,550b2565e4b001d5e9e4146f,,4.49,,,036000391718,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",1839,,,44.9,1,,4.49,,,600260210a720f05f300008f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",4.49,,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.49,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,KLEENEX,550b2565e4b001d5e9e4146f
,,,13.75,,,,,,,,1842,,,,5,,13.75,,,600260210a720f05f300008f,,13.75,,,,,KLARBRUNN 12PK 12 FL OZ,13.75,,,,KLARBRUNN 12PK 12 FL OZ,,
,5332f5fbe4b03c9a25efd0ba,,1.62,,Action not allowed for user and CPG,012000809941,,,,PEPSI 12 OZ 12 PACK,1883,,,,3,,1.62,,,600260210a720f05f300008f,PEPSI 12 OZ 12 PACK,1.62,,,,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.62,,,,"PEPSI COLA, 12 OZ. CAN",PEPSI,5332f5fbe4b03c9a25efd0ba
,5332f5fbe4b03c9a25efd0ba,,3.43,,Action not allowed for user and CPG,028400642033,,,,DORITOS NACHO CHEESE MULTI SERVE,1887,,,,1,,3.43,,,600260210a720f05f300008f,DORITOS NACHO CHEESE MULTI SERVE,3.43,,,,,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.43,,,,"DORITOS NACHO CHEESE, 28.5 OZ",DORITOS,5332f5fbe4b03c9a25efd0ba
,5332f5f6e4b03c9a25efd0b4,,14.04,,,041000022623,,,,KNORR SIDES,1890,,,140.4,9,,14.04,,,600260210a720f05f300008f,KNORR SIDES,14.04,,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,14.04,,,,KNORR CREAMY CHICKEN,KNORR,5332f5f6e4b03c9a25efd0b4
,,,3.52,,,815473013279,,,,,1894,,,,1,,3.52,,,600260210a720f05f300008f,,3.52,,,,,Borden 2% Reduced Fat Milk,3.52,,,,"BORDEN 2% MILK, 1/2 GAL",BORDEN,
,5332f5fbe4b03c9a25efd0ba,,4.28,,Action not allowed for user and CPG,012000809941,,,,PEPSI 12 OZ 12 PACK,1897,,,,4,,4.28,,,600260210a720f05f300008f,PEPSI 12 OZ 12 PACK,4.28,,,,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.28,,,,"PEPSI COLA, 12 OZ. CAN",PEPSI,5332f5fbe4b03c9a25efd0ba
,5332f5f6e4b03c9a25efd0b4,,9.30,,,076840100354,,,,BEN AND JERRYS ICE CREAM,1901,,,93.0,2,,9.30,,,600260210a720f05f300008f,BEN AND JERRYS ICE CREAM,9.30,,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,9.30,,,,BEN & JERRY' S CHUNKY MONKEY PINT,BEN AND JERRYS,5332f5f6e4b03c9a25efd0b4
,550b2565e4b001d5e9e4146f,,3.66,,,036000391718,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",1942,,,36.6,1,,3.66,,,600260210a720f05f300008f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",3.66,,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.66,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,KLEENEX,550b2565e4b001d5e9e4146f
,5332f5f6e4b03c9a25efd0b4,,20.05,,,076840100354,,,,BEN AND JERRYS ICE CREAM,1945,,,200.5,5,,20.05,,,600260210a720f05f300008f,BEN AND JERRYS ICE CREAM,20.05,,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,20.05,,,,BEN & JERRY' S CHUNKY MONKEY PINT,BEN AND JERRYS,5332f5f6e4b03c9a25efd0b4
,5332f5fbe4b03c9a25efd0ba,,7.68,,Action not allowed for user and CPG,028400642033,,,,DORITOS NACHO CHEESE MULTI SERVE,1949,,,,2,,7.68,,,600260210a720f05f300008f,DORITOS NACHO CHEESE MULTI SERVE,7.68,,,,,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.68,,,,"DORITOS NACHO CHEESE, 28.5 OZ",DORITOS,5332f5fbe4b03c9a25efd0ba
,550b2565e4b001d5e9e4146f,,5.16,,,036000391718,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",1953,,,51.6,2,,5.16,,,600260210a720f05f300008f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",5.16,,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.16,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,KLEENEX,550b2565e4b001d5e9e4146f
,,,2.88,,,085718300512,,,,,1235,,,,1,,,,,60037b500a7214ad4c000086,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,2.88,,085718300512,,,BANZA SPAGH,2.88,,,True,BANZA SPAGH,,5332f5f3e4b03c9a25efd0ae
,,,2.88,,,085718300512,,,,,1236,,,,1,,,,,60037b500a7214ad4c000086,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,2.88,,085718300512,,,BANZA SPAGH,2.88,,,True,BANZA SPAGH,,5332f5f3e4b03c9a25efd0ae
,,,2.74,,,078742112138,,,,,1237,,,,1,,,,,60037b500a7214ad4c000086,,2.74,,078742112138,,,FRZ.ORGBLUE,2.74,,,,FRZ.ORGBLUE,,
,,,2.74,,,078742112138,,,,,1238,,,,1,,,,,60037b500a7214ad4c000086,,2.74,,078742112138,,,FRZ ORGBLUE,2.74,,,,FRZ ORGBLUE,,
,,,7.98,,,633472322587,,,,,1239,,,,1,,,,,60037b500a7214ad4c000086,,7.98,,633472322587,,,CLEAR BLUE,7.98,,,,CLEAR BLUE,,
,559c2234e4b06aca36af13c6,,9.34,,,029000019034,,,,,1240,,,46.7,1,002900001903,,,,60037b500a7214ad4c000086,PLANTERS CASHEWS,9.34,,002900001903,,,PLANTERS Deluxe Whole Cashews - Lightly Salted 18.25oz,9.34,,,,LS WHL CASHW,,559c2234e4b06aca36af13c6
,,,1.38,,,4011,,,,,1241,,,,1,,,,,60037b500a7214ad4c000086,,1.38,,4011,,,BANANAS,1.38,,,,BANANAS,,
,,,0.98,,,4011,,,,,1243,,,,1,,,,,60037b500a7214ad4c000086,,0.98,,4011,,,BANANAS,0.98,,,,BANANAS,,
,,,1.87,,,052100587967,,,,,1245,,,,1,,,,,60037b500a7214ad4c000086,,1.87,,052100587967,,,PPR GRNDR,1.87,,,,PPR GRNDR,,
,,,1.00,,,078742348315,,,,,1246,,,,1,,,,,60037b500a7214ad4c000086,,1.00,,078742348315,,,GV LINER GRE,1.00,,,,GV LINER GRE,,
,,,3.62,,,042222302005,,,,,1247,,,,1,,,,,60037b500a7214ad4c000086,,3.62,,042222302005,,,JN O TRKY GRND 7 PCT FAT 93 PCT LN LN KP RFRG TRY IN SLV 16 OZ,3.62,,,,GRD TURKEY,,559c2234e4b06aca36af13c6
,,,2.48,,,681131122764,,,,,1248,,,,1,,,,,60037b500a7214ad4c000086,,2.48,,681131122764,,,MS12L CFBRN,2.48,,,,MS12L CFBRN,,
,,,0.55,,,4093,,,,,1249,,,,1,,,,,60037b500a7214ad4c000086,,0.55,,4093,,,ONIONS,0.55,,,,ONIONS,,
,,,1.97,,,857484001159,,,,,1251,,,,1,,,,,60037b500a7214ad4c000086,,1.97,,857484001159,,,YUMMALLO RAINBOW MARSHMALLOW 6.5 OZ - 0857484001151,1.97,,,,RAINBOW MAR,,5e825d64f221c312e698a62a
,,,3.22,,,689544083405,,,,,1252,,,,1,,,,,60037b500a7214ad4c000086,YOPLAIT GREEK YOGURT WHIPS,3.22,,689544083405,,,FAGE YOG,3.22,,,True,FAGE YOG,,5332f5f3e4b03c9a25efd0ae
,,,2.98,,,887214041018,,,,,1253,,,,1,,,,,60037b500a7214ad4c000086,,2.98,,887214041018,,,AVOCADO,2.98,,,,AVOCADO,,
,,,3.46,,,045255148947,,,,,1254,,,,1,,,,,60037b500a7214ad4c000086,,3.46,,045255148947,,,ORG BELL 2CT,3.46,,,,ORG BELL 2CT,,
,,,1.96,,,681131091206,,,,,1255,,,,1,,,,,60037b500a7214ad4c000086,,1.96,,681131091206,,,ORG CARROTS,1.96,,,,ORG CARROTS,,
,,,4.08,,,026542084018,,,,,1256,,,,1,,,,,60037b500a7214ad4c000086,,4.08,,026542084018,,,CHEESE PIMTO,4.08,,,,CHEESE PIMTO,,
,,,2.96,,,068113135477,,,,,1257,,,,1,,,,,60037b500a7214ad4c000086,,2.96,,068113135477,,,ORG SALAD,2.96,,,,ORG SALAD,,
,,,2.96,,,041235000687,,,,,1258,,,,1,,,,,60037b500a7214ad4c000086,,2.96,,041235000687,,,MRS RNF MDM PCNT SHLF STBL SC JAR 16 FL OZ,2.96,,,,MED SALSA,,559c2234e4b06aca36af13c6
,,,2.78,,,037466017631,,,,,1259,,,,1,,,,,60037b500a7214ad4c000086,,2.78,,037466017631,,,LNDT EXC DRK 70 PCT CC BAR BOX 3.5 OZ,2.78,,,,COCOA,,559c2234e4b06aca36af13c6
,,,2.78,,,037466017631,,,,,1260,,,,1,,,,,60037b500a7214ad4c000086,,2.78,,037466017631,,,LNDT EXC DRK 70 PCT CC BAR BOX 3.5 OZ,2.78,,,,COCOA,,559c2234e4b06aca36af13c6
,,,1.47,,,076828048432,,,,,1261,,,,1,,,,,60037b500a7214ad4c000086,KLEENEX WET WIPES,1.47,,076828048432,,,WET ONE FRE,1.47,,,True,WET ONE FRE,,550b2565e4b001d5e9e4146f
,,,3.84,,,021000040247,,,,,1262,,,,1,,,,,60037b500a7214ad4c000086,SARGENTO RICOTTA CHEESE,3.84,,021000040247,,,CREAM CHEESE,3.84,,,True,CREAM CHEESE,,5e7cf838f221c312e698a628
,,,1.96,,,021000612239,,,,,1263,,,,1,,,,,60037b500a7214ad4c000086,SARGENTO RICOTTA CHEESE,1.96,,021000612239,,,CREAM CHEESE,1.96,,,True,CREAM CHEESE,,5e7cf838f221c312e698a628
,,,1.88,,,078000082401,,,,,1264,,,,1,,,,,60037b500a7214ad4c000086,PEPSI 20 OZ,1.88,,078000082401,,,DR PEPPER,1.88,,,True,DR PEPPER,,5332f5fbe4b03c9a25efd0ba
,559c2234e4b06aca36af13c6,,2.58,,,013120014178,,,,,1265,,,12.9,1,,,,,60037b500a7214ad4c000086,ORE-IDA FROZEN POTATOES,2.58,,013120014178,,,ORE-IDA Extra Crispy Fast Food Fries - 26oz,2.58,,,,FAST FRIES,,559c2234e4b06aca36af13c6
,,,3.84,,,021000040247,,,,,1266,,,,1,,,,,60037b500a7214ad4c000086,SARGENTO RICOTTA CHEESE,3.84,,021000040247,,,CREAM CHEESE,3.84,,,True,CREAM CHEESE,,5e7cf838f221c312e698a628
,,,5.00,,,075706304783,,,,,1267,,,,1,,,,,60037b500a7214ad4c000086,,5.00,,075706304783,,,PAL RC CHE,5.00,,,,PAL RC CHE,,
,550b2565e4b001d5e9e4146f,,12.48,,,036000485967,,,,,1268,,,124.8,1,,,,,60037b500a7214ad4c000086,COTTONELLE ULTRA COMFORTCARE BATH TISSUE,12.48,,036000485967,,,COTTONELLE ULTRA COMFORT CARE MEGA ROLL 2 PLY 284 COTTON TOILET TISSUE 12 CT,12.48,,,,COTT CFT 12M,,550b2565e4b001d5e9e4146f
,,,1.48,,,000980000069,,,,,1269,,,,1,,,,,60037b500a7214ad4c000086,,1.48,,000980000069,,,TIC TAC WNTR DXTR SGR PC BRTH SWTN CNST BP 6PK 0.5 OZ,1.48,,,,KJ XMAS EGG,,559c2234e4b06aca36af13c6
,,,2.36,,,078742052328,,,,,1270,,,,1,,,,,60037b500a7214ad4c000086,,2.36,,078742052328,,,GV ALM UNORG,2.36,,,,GV ALM UNORG,,
,,,2.48,,,041483022226,,,,,1271,,,,1,,,,,60037b500a7214ad4c000086,,2.48,,041483022226,,,KMPS SLC FRM CWS NOT TRTD WTH RBST PSTR HMGN DRY RFRG MLK JUG 64 FL OZ,2.48,,,,KMPS VIT D,,559c2234e4b06aca36af13c6
,,,1.98,,,078742333960,,,,,1272,,,,1,,,,,60037b500a7214ad4c000086,,1.98,,078742333960,,,ORG VEG BRTH,1.98,,,,ORG VEG BRTH,,
,,,2.63,,,015800030621,,,,,1273,,,,1,,,,,60037b500a7214ad4c000086,,2.63,,015800030621,,,C & H 454 SRVG WHT CN GRNL SGR BAG 4 LB,2.63,,,,C H GRAN 4,,559c2234e4b06aca36af13c6
,,,1.98,,,078742333960,,,,,1274,,,,1,,,,,60037b500a7214ad4c000086,,1.98,,078742333960,,,ORG VEG BRTH,1.98,,,,ORG VEG BRTH,,
,,,0.88,,,007874242956,,,,,1275,,,,1,,,,,60037b500a7214ad4c000086,,0.88,,007874242956,,,GV WORCESTE,0.88,,,,GV WORCESTE,,
,,,1.62,,,078742372198,,,,,1276,,,,1,,,,,60037b500a7214ad4c000086,,1.62,,078742372198,,,GV PWD 2LB,1.62,,,,GV PWD 2LB,,
,,,1.29,,,,,,,,1040,,,,1,,,,,6004a5f20a7214ad4c000088,,1.29,,,,,HYV GRADE A X LRG EG,1.29,,,,HYV GRADE A X LRG EG,HY-VEE,
,,,0.54,,,,,,,,1041,,,,1,,,,,6004a5f20a7214ad4c000088,,0.54,,,,,HYV LF BLUEBERRY YOG,0.54,,,,HYV LF BLUEBERRY YOG,HY-VEE,
,,,0.54,,,036632011077,,,,,1042,,,,1,,,,,6004a5f20a7214ad4c000088,YOPLAIT GREEK YOGURT,0.54,,,,,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.54,,,True,HYV LF KEY LIME PIE,LIGHT & FIT GREEK,5332f5f3e4b03c9a25efd0ae
,,,0.54,,,,,,,,1043,,,,1,,,,,6004a5f20a7214ad4c000088,,0.54,,,,,HYV LF PEACH YOGURT,0.54,,,,HYV LF PEACH YOGURT,HY-VEE,
,,,0.54,,,,,,,,1044,,,,1,,,,,6004a5f20a7214ad4c000088,,0.54,,,,,HYV LF VANILLA YOGUR,0.54,,,,HYV LF VANILLA YOGUR,HY-VEE,
,,,3.99,,,,,,,,1045,,,,1,,,,,6004a5f20a7214ad4c000088,,3.99,,,,,1% Milk,3.99,,,,SASSY COW 1% MILK,,
,,,5.99,,,075706191031,,,,,1048,,,,1,,,,,6004a5f20a7214ad4c000088,,5.99,,,,,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,5.99,,,,CONNIES SUPREME PIZZ,CONNIE'S PIZZA,559c2234e4b06aca36af13c6
,,,2.29,,,,,,,,1049,,,,1,,,,,6004a5f20a7214ad4c000088,,2.29,,,,,HV MIXED VEGETABLES,2.29,,,,HV MIXED VEGETABLES,,
,,,6.99,,,019600920106,,,,,1050,,,,1,,,,SMART ONES,6004a5f20a7214ad4c000088,,6.99,,,,,Van de Kamp's - Crispy Fish Fillets 19.45-oz,6.99,,,,VAN DE KAMP JUMBO FI,VAN DE KAMP'S,559c2234e4b06aca36af13c6
